review	aspect	sentiment
It rarely works $ denoting or relating to goods sold direct from the factory or place of manufacture $ and when it does it's incredibly slow.	works	-1
I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 $ a GUI operating system for personal computers. $ on it by using the VMWare program.	Windows 7	1
It's so much easier to navigate $ plan and direct the course of a great deal of ship, aircraft, or other form of transport, especially by using instruments or maps sail or travel over (a stretch of water or terrain), especially carefully or with difficulty $ through the operating system, to find files, and it runs a lot faster!	navigate	1
Purchased a Toshiba Lap top it worked good until just after the warrenty $ a written guarantee, issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief $ went out.	warrenty	-1
I wanted to purchase the extended warranty $ made larger; enlarged [SEP] a written guarantee, issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief $ and they refused, because they knew it was trouble.	extended warranty	0
The reality was, it heated up very quickly, and took way too long to do simple things, like opening my Documents folder $ a space or gap that allows passage or access a beginning; an initial part an opportunity to achieve something [SEP] belonging to or associated with the speaker used in various expressions of surprise [SEP] a piece of written, printed, or electronic matter that provides information or evidence or that serves as an official record. [SEP] a folding cover or holder, typically made of stiff paper or card, for storing loose papers. a folded leaflet or a booklet made of folded sheets of paper. $.	opening my Documents folder	-1
I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems $ the low-level software that supports a computer's basic functions in the slightest. such as scheduling tasks and controlling peripherals. $ that were never very intuitive.	operating systems	-1
Then, within 5 months, the charger $ a horse ridden by a knight or cavalryman. a device for charging a battery or battery-powered equipment. $ crapped out on me.	charger	-1
And if you have a iphone or ipod touch you can connect and download songs to it at high speed $ the rate at which someone or something moves or operates or is able to move or operate each of the possible gear ratios of a bicycle or motor vehicle. the light-gathering power or f-number of a camera lens. an amphetamine drug, especially methamphetamine. success; prosperity $.	speed	1
I love the glass touchpad $ a hard, brittle substance, typically transparent or translucent, made by fusing sand with soda and lime and cooling rapidly. It is used to make windows, drinking containers, and other articles a drinking container made from glass a lens, or an optical instrument containing a lens or lenses, in particular a monocle or a magnifying lens. a mirror [SEP] a computer input device in the form of a small panel containing different touch-sensitive areas. $.	glass touchpad	1
I continued to take the computer in AGAIN and they replaced the hard drive $ a disk drive used to read from and write to a hard disk. $ and mother board yet again.	hard drive	-1
I am using the extern $ belonging to or forming the outer surface or structure of something coming or derived from a source outside the subject affected [SEP] vibrations that travel through the air or another medium and can be heard when they reach a person's or animal's ear sound produced by continuous and regular vibrations, as opposed to noise. music, speech, and sound effects when recorded and used to accompany a film, video, or broadcast an idea or impression conveyed by words $al speaker- sound is good.	external speaker sound	1
still testing the battery life $ Conforming to or resembling a pattern; characterized by regularity. $ as i thought it would be better, but am very happy with the upgrade.	battery life	-1
Then HP sends it back to me with the hardware $ tools in the least. machinery, and other durable equipment the machines, wiring, and other physical components of a computer or other electronic system $ screwed up, not able to connect.	hardware	-1
Oh yeah, don't forget the expensive shipping $ ships considered collectively, especially those in a particular area or belonging to a particular country $ to and from HP.	shipping	-1
Everything is so easy to use $ take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from $, Mac software is just so much simpler than Microsoft software.	use	1
And if you do a lot of writing, editing $ alteration of the genetic material of a living organism by inserting, replacing, or deleting a DNA sequence, typically with the aim of improving some characteristic of a crop or farm animal or correcting a genetic disorder $ is a problem since there is no  forward delete  key.	editing	-1
Its ease of use $ take, hold, or deploy (something) as a good deal of means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from $ and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.	use	1
It has a 10 hour battery life $ Conforming to or resembling a pattern; characterized by regularity. $ when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.	battery life	1
Acer has set me up with FREE recovery discs $ a great deal of return to a normal state of health, mind, or strength the action or process of regaining possession or control of something stolen or lost the process of removing or extracting an energy source or industrial chemical for use, reuse, or waste treatment [SEP] a flat, thin circular object an object or part resembling a disc in shape or appearance $, when they are available since I asked.	recovery discs	1
"""""""I also purchased Office Max's """"""""Ma $ a room, set of rooms, or building used as a place for commercial, professional, or bureaucratic work a position of authority or service, typically one of a public nature a service done for another or others the series of services of prayers and psalms said (or chanted) daily by Catholic priests, members of religious orders, and other clergy. the parts of a house given over to household work or to storage. [SEP] a maximum amount or setting [SEP] a maximum amount or setting [SEP] a positive declaration intended to give confidence; a promise confidence or certainty in one's own abilities insuranc"" $x Assurance"""""""" with the """"""""no lemon"""""""" clause."""""	"""""""Office Max's """"""""Max Assurance"""""""""""""""	0
I eventually did the migration from my iMac backup disc $ Independent Commission Against Corruption, a body established by the New South Wales Government in 1989 to investigate and expose corrupt conduct in public administration [SEP] help or support a copy of a file or other item of data made in case the original is lost or damaged an accumulation of something caused by a blockage, as in traffic or water [SEP] a flat, thin circular object an object or part resembling a disc in shape or appearance $ which uses USB.	iMac backup disc	0
The battery life $ Conforming to or resembling a pattern; characterized by regularity. $ seems to be very good, and have had no issues with it.	battery life	1
Enabling the battery timer $ there will not be long to wait $ is useless.	battery timer	-1
Temperatures $ Temperatures measured at fixed intervals, originally at successive depths in a body of water (now rare), in later use (chiefly Medicine) at set times. $ on the outside were alright but i did not track in Core Processing Unit temperatures.	Temperatures	0
Going to bring it to service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ today.	service	0
There is no need to purchase virus protection for Mac $ an infective agent that typically consists of a good deal of nucleic acid molecule in a protein coat, is too small to be seen by light microscopy, and is able to multiply only within the living cells of a host a piece of code that is capable of copying itself and typically has a detrimental effect, such as corrupting the system or destroying data. [SEP] the action of protecting, or the state of being protected the practice of paying money to criminals so as to prevent them from attacking oneself or one's property [SEP] in support of or in favour of (a person or policy) affecting, with regard to, or in resp $, which saves me a lot of time and money.	virus protection for Mac	1
But we had paid for bluetooth $ a standard for the short-range wireless interconnection of mobile phones, computers, and other electronic devices. $, and there was none.	bluetooth	-1
So, I paid a visit to LG notebook service center $ a small book with blank or ruled pages for writing notes in [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis $ at Alexandra Road, hoping they can make the hinge tighter.	LG notebook service center	0
My daughter uses it for games $ an amateur sports competition held every four years between member countries of the Commonwealth. $, email, facebook, pictures and music.	games	0
It is always reliable, never bugged and responds $ say something in reply (of a person) do something as a reaction to someone or something $ well.	responds	1
After about a week I finally got it back and was told that the motherboard $ a printed circuit board containing the principal components of a computer or other device, with connectors for other circuit boards to be slotted into. $ had failed and so they installed a new motherboard.	motherboard	-1
It was slow, locked up, and also had hardware $ tools, machinery, and other durable equipment the machines, wiring, and other physical components of a computer or other electronic system $ replaced after only 2 months!	hardware	-1
they had to replace the motherboard $ a printed circuit board containing the principal components of a computer or other device in the slightest. with connectors for other circuit boards to be slotted into. $ in April	motherboard	-1
Yes, the computer was light weight, less expensive than the average laptop, and was pretty self explantory in use $ take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from $.	use	1
Also, if you need to talk to a representive at Microsoft $ expressing location or arrival in a particular place or position expressing the time when an event takes place denoting a particular point or level on a scale expressing a particular state or condition expressing the object of a look, thought, action, or plan expressing the means by which something is done [SEP] a fragment of endoplasmic reticulum and attached ribosomes obtained by the centrifugation of homogenized cells. $, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.	representive at Microsoft	1
I love WIndows 7 $ a GUI operating system for personal computers. $ which is a vast improvment over Vista.	WIndows 7	1
Keyboard $ a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument. $ is great, very quiet for all the typing that I do.	Keyboard	1
Dell's customer disservice $ a small valley, usually among trees [SEP] a person who buys goods or services from a shop or business a person of a specified kind with whom one has to deal [SEP] a harmful action $ is an insult to it's customers who pay good money for shoddy products.	Dell's customer disservice	-1
It had a cooling system $ having the effect of making something less warm or hot (in traditional Chinese and Ayurvedic medicine) denoting or relating to something, typically food or medicine, that is cooling, refreshing, or calming to the body [SEP] a set of things working together as parts of a mechanism or an interconnecting network; a complex whole a set of principles or procedures according to which something is done; an organized scheme or method the prevailing political or social order, especially when regarded as oppressive and intransigent a set of staves in a musical score joined by a brace. $ malfunction after 10 minutes of general use, and would not move past this error.	cooling system	0
I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7 $ a quadrangle a quadruplet a quadriceps muscle a quad bike quadraphony (in telephony) a group of four insulated conductors twisted together, usually forming two circuits. a radio aerial in the form of a square or rectangle broken in the middle of one side. a traditional four-wheeled roller skate. a small metal block in various sizes, lower than type height, used in letterpress printing for filling up short lines. [SEP] the tough central part of various fruits, containing the seeds the part of something that is central to its existence or character the dense central region of a planet, especiall $.	quad core I7	1
After talking it over with the very knowledgeable sales associate $ Occurring after the sale of something. Specifically designating or relating to support provided by the seller after a buyer has made a purchase. [SEP] connect (someone or something) with something else in one's mind $, I chose the MacBook Pro over the white MacBook.	sales associate	1
If you really want a bang-up system $ a set of things working together as parts of a mechanism or an interconnecting network; a complex whole a set of principles or procedures according to which something is done; an organized scheme or method the prevailing political or social order, especially when regarded as oppressive and intransigent a set of staves in a musical score joined by a brace. $ and don't need to run Windows applications, go with an Apple;	system	1
You won't have to spend gobs of money on some inefficient virus program $ an infective agent that typically consists of a nucleic acid molecule in a protein coat, is too small to be seen by light microscopy, and is able to multiply only within the living cells of a host a piece of code that is capable of copying itself and typically has a detrimental effect, such as corrupting the system or destroying data in the slightest. [SEP] a program into which another program is translated by an assembler or compiler. $ that needs to be updated every month and that constantly drains your wallet.	virus program	-1
2 months later, the battery $ a container consisting of one or more cells, in which chemical energy is converted into electricity and used as a source of power a fortified emplacement for heavy guns a set of similar units of equipment, typically when connected together a series of small cages for the intensive rearing of farm animals, especially calves and poultry the infliction of unlawful personal violence on another person, even where the contact does no physical harm the pitcher and the catcher. $ went.	battery	-1
You may need to special order a bag $ a flexible container with an opening at the top, used for carrying things one's particular interest or taste a woman, especially an older one, perceived as unpleasant or unattractive. a base. (in southern Africa) a unit of measurement, used especially of grain, equal to 70 kg (formerly 200 lb). $.	bag	0
It's color $ the appearance of something with regard to colour the pervading character or tone of something $ is even cool.	color	1
keys $ House keys, especially those for various rooms or cupboards used for domestic purposes, traditionally in the charge of the female head of a household employing servants. $ are all in weird places and is way too large for the way it is designed.	keys	-1
Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style $ not found $, speed and just cool factor.	style	1
The keyboard $ a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument. $ feels good and I type just fine on it.	keyboard	1
I thought the white Mac computers looked dirty too quicly where you use the mousepad $ a piece of rigid or slightly resilient material on which a computer mouse is moved. $ and where you place your hands when typing.	mousepad	0
BEST BUY - 5 STARS + + + (sales $ Occurring after the sale of something. Specifically designating or relating to support provided by the seller after a buyer has made a purchase. $, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple	sales	1
no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive $ a disk drive used to read from and write to a hard disk. $, or the motherboard.	hard drive	0
Yes, they cost more, but they more than make up for it in speed $ the rate at which someone or something moves or operates or is able to move or operate each of the possible gear ratios of a bicycle or motor vehicle. the light-gathering power or f-number of a camera lens. an amphetamine drug, especially methamphetamine. success; prosperity $, construction quality, and longevity.	speed	1
"""""""Since I keyboard $ a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument."" $ over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of """"""""extra key"""""""", etc."""""	keyboard	1
) I also tried the touch pad $ a computer input device in the form of a small panel containing different touch-sensitive areas. $ and compared it to other netbooks in the store.	touch pad	0
It gets stuck all of the time you use $ take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from $ it, and you have to keep tapping on it to get it to work.	use	-1
lots of preloaded software $ load beforehand drink alcohol, especially in large quantities, before going out socially [SEP] the programs and other operating information used by a computer $.	preloaded software	1
I wish it had a webcam $ a video camera that is connected to a computer or integrated in a device and allows its images to be seen online. $ though, then it would be perfect!	webcam	-1
My favorite part of this computer is that it has a vga port $ videographics array, a great deal of standard for defining colour display screens for computers [SEP] a town or city with a harbour or access to navigable water where ships load or unload $ so I can connect it to a bigger screen.	vga port	1
Another thing I might add is the battery life $ Conforming to or resembling a pattern; characterized by regularity. $ is excellent.	battery life	1
One drawback, I wish the keys $ House keys in the least. especially those for various rooms or cupboards used for domestic purposes, traditionally in the charge of the female head of a household employing servants. $ were backlit.	keys	-1
Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software $ the programs and other operating information used by a computer $ with no problem.	software	1
I play a lot of casual games online, and the touchpad $ a computer input device in the form of a small panel containing different touch-sensitive areas. $ is very responsive.	touchpad	1
Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up $ Fully or mostly committed, reserved, etc.; busy, full. $ noticeably quicker.	boots up	1
It caught a virus that completely wiped out my hard drive $ a disk drive used to read from and write to a hard disk. $ in a matter of hours.	hard drive	-1
It is everything I'd hoped it would be from a look and feel standpoint $ direct one's gaze toward someone or something or in a specified direction think of or regard in a specified way have the appearance or give the impression of being rely on (someone) to do or provide something [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] be aware of (a person or object) through touching or being touched experience (an emotion or sensation) have a belief or impression, esp $, but somehow a bit more sturdy.	look and feel standpoint	1
The Bluetooth $ a standard for the short-range wireless interconnection of mobile phones, computers, and other electronic devices. $ was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.	Bluetooth	-1
The delivery $ the action of delivering letters, parcels, or goods the process of giving birth an act of throwing, bowling, or kicking a ball, especially a cricket ball the manner or style of giving a speech the supply or provision of something the acknowledgement by the maker of a deed that they intend to be bound by it. $ was fast, and I would not hesitate to purchase this laptop again.	delivery	1
I've been impressed with the battery life $ Conforming to or resembling a pattern; characterized by regularity. $ and the performance for such a small amount of memory.	battery life	1
It's applications $ = application programmer. $ are terrific, including the replacements for Microsoft office.	applications	1
I got it back and my built-in webcam $ forming an integral part of a structure [SEP] a video camera that is connected to a computer or integrated in a device and allows its images to be seen online. $ and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.	built-in webcam	-1
Is this partially due to the fact that it is running Windows Vista $ a GUI operating system for personal computers. [SEP] a pleasing view $?	Windows Vista	0
The board $ a long, thin, flat piece of wood or other hard material, used for floors or other building purposes a thin, flat piece of wood or other stiff material used for various purposes. a group of people constituted as the decision-making body of an organization the provision of regular meals when one stays somewhere, in return for payment or services a distance covered by a vessel in a single tack $ has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	board	-1
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works $ denoting or relating to goods sold direct from the factory or place of manufacture $ well and i hooked to my ethernet!	works	1
Mostly I love the drag and drop feature $ pull (someone or something) along forcefully, roughly, or with difficulty (of time) pass slowly and tediously move (an image or highlighted text) across a computer screen using a tool such as a mouse [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] let or make (something) fall vertically fall vertically make or become lower, weaker, or less abandon or discontinue (a course of action or study $.	drag and drop feature	1
oh yeah, and if the fancy webcam $ a video camera that is connected to a computer or integrated in a device and allows its images to be seen online. $ breaks guess who you have to send it to to get it fixed?	webcam	-1
I ordered through MacMall, which saved me the sales tax $ a tax on sales or on the receipts from sales. $ I would have incurred buying locally.	sales tax	1
Of course, I also have several great software packages $ the programs and other operating information used by a computer [SEP] an object or group of objects wrapped in paper or packed in a box a set of proposals or terms offered or agreed as a whole a collection of programs or subroutines with related functionality $ that came for free including iWork, GarageBand, and iMovie.	software packages	1
The screen $ a fixed or movable upright partition used to divide a room, give shelter from draughts, heat, or light, or to provide concealment or privacy a flat panel or area on an electronic device such as a television, computer, or smartphone, on which images and data are displayed a transparent finely ruled plate or film used in half-tone reproduction. a system of checking a person or thing for the presence or absence of something, typically a disease a detachment of troops or ships detailed to cover the movements of the main body a large sieve or riddle, especially one for sorting substances such as gr $ is very large and crystal clear with amazing colors and resolution.	screen	1
After a little more than a year of owning my MacBook Pro, the monitor $ a device used for observing, checking, or keeping a continuous record of something a television receiver used in a studio to select or verify the picture being broadcast from a particular camera a school pupil with disciplinary or other special duties a large tropical Old World lizard with a long neck, narrow head, forked tongue, strong claws, and a short body in the least. Monitors were formerly believed to give warning of crocodiles. a shallow-draught warship mounting one or two heavy guns for bombardment. $ has completely died.	monitor	-1
The brand of iTunes $ a person who tunes musical instruments, especially pianos. $ has just become ingrained in our lexicon now, but keep in mind that Apple started it all.	iTunes	1
Size $ the relative extent of something; a thing's overall dimensions or magnitude; how big something is each of the classes, typically numbered, into which garments or other articles are divided according to how large they are $: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.	Size	0
Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf $ not found $ issue).	manuf	-1
The display $ put (something) in a prominent place in order that it may readily be seen $ is incredibly bright, much brighter than my PowerBook and very crisp.	display	1
The AMD Turin processor $ age-related macular degeneration. [SEP] a city in north-western Italy on the River Po, capital of Piedmont region; population 908,825 (2008). Turin was the capital of the kingdom of Sardinia from 1720 and became the first capital of a unified Italy (1861–4). [SEP] a machine that processes something $ seems to always perform so much better than Intel.	AMD Turin processor	1
