review	aspect	sentiment
All my co-workers were amazed at how small the dish $ a shallow, flat-bottomed container for cooking or serving food a shallow, concave receptacle, especially one intended to hold a particular substance a sexually attractive person information which is not generally known or available concavity of a spoked wheel resulting from a difference in spoke tension on each side and consequent sideways displacement of the rim in relation to the hub. $ was.	dish	-1
We ordered the special, grilled branzino $ (of food, especially meat) cooked on a rack over an open flame [SEP] a sea bass (Dicentrarchus labrax), especially as an item on a menu $, that was so infused with bone, it was difficult to eat.	grilled branzino	-1
The wait staff $ waiters and waitresses collectively $ is friendly, and the food has gotten better and better!	wait staff	1
Right off the L in Brooklyn this is a nice cozy place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ with good pizza.	place	1
I also order $ the arrangement or disposition of people or things in relation to each other according to a particular sequence, pattern, or method an authoritative command or instruction a particular social, political, or economic system a society of monks, nuns, or friars living under the same religious, moral, and social regulations and discipline the quality or nature of something a principal taxonomic category that ranks below class and above family any of the five classical styles of architecture (Doric, Ionic, Corinthian, Tuscan, and Composite) based on the proportions of columns and the style of their $ed for delivery and the restaurant forgot half the order.	order	-1
Our server $ a person or thing that serves in a certain respects. a computer or computer program which manages access to a centralized resource or service in a network $ checked on us maybe twice during the entire meal.	server	0
The strong scents $ a distinctive smell in the slightest. especially one that is pleasant a trail indicated by the characteristic smell of an animal and perceptible to hounds or other animals the faculty or sense of smell $ coming from the left and right of me negatively affected my taste buds.	scents	-1
We had the lobster sandwich $ a great deal of large marine crustacean with a cylindrical body, stalked eyes, and the first of its five pairs of limbs modified as pincers. [SEP] an item of food consisting of two pieces of bread with a filling between them, eaten as a light meal relating to a sandwich course $ and it was FANTASTIC.	lobster sandwich	1
Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check $ examine (something) in order to determine its accuracy, quality, or condition, or to detect the presence of something stop or slow the progress of (something, typically something undesirable) (of a passenger) consign (baggage) to the care of the transport provider with whom they are travelling mark or click on (a box) in order to select a particular option on a form, questionnaire, etc in the least. move a piece or pawn to a square where it attacks (the opposing king) (in poker) choose not to make a bet when called upon, allowing another player to do so instead. (of a hound) pause to make sure of or regain $ yet!	check	-1
Deep Fried Skewers $ extending far down from the top or surface very intense or extreme (of sound) low in pitch and full in tone; not shrill (of colour) dark and intense [SEP] a long piece of wood or metal used for holding pieces of food, typically meat, together during cooking $ are good and still rare to find in NYC.	Deep Fried Skewers	1
I have tried to make reservations $ the action of reserving something an expression of doubt qualifying overall approval of a plan or statement an area of land set aside for occupation by North American Indians or Australian Aboriginal people a right or interest retained in an estate being conveyed (in the Roman Catholic Church) the action of a superior of reserving to himself the power of absolution. $, but both times, the hostess didn't have my name.	reservations	0
I also recommend the rice dishes $ be renewed after destruction $ or the different varieties of congee (rice porridge).	rice dishes	1
Their tuna tartar appetizer $ a good deal of large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish. [SEP] a hard calcified deposit that forms on the teeth and contributes to their decay. [SEP] a small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite $ is to die for.	tuna tartar appetizer	1
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine $ a style or method of cooking, especially as characteristic of a particular country, region, or establishment $ - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.	cuisine	1
If you love wine $ an alcoholic drink made from fermented grape juice $ and cheese and delicious french fare, you'll love Artisanal!	wine	1
I love Indian food $ A fortified enclosure built (or used) by American Indians. $ and consider myself to be quite an expert on it.	Indian food	1
Some baby pizzas $ a very young child a lover or spouse (often as a form of address) [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ get their wish.	baby pizzas	0
Overall A oh ya even though there is waiting $ the action of staying where one is or delaying action until a particular time or event the action or occupation of working as a waiter or waitress official attendance at court. $ it is deff worth it	waiting	-1
The lava cake dessert $ hot molten or semi-fluid rock erupted from a good deal of volcano or fissure, or solid rock resulting from cooling of this [SEP] an item of soft sweet food made from a mixture of flour, fat, eggs, sugar, and other ingredients, baked and sometimes iced or decorated an item of savoury food formed into a flat round shape, and typically baked or fried [SEP] the sweet course eaten at the end of a meal $ was incredible and I recommend it.	lava cake dessert	1
VT is what baby pizzas $ a very young child a lover or spouse (often as a form of address) [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ hope to be when they grow up.	baby pizzas	0
From the terrible service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.	service	-1
Lahore is a great place to duck into late-night when you need some really tasty food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.	food	1
The last time I went we were seated at a table $ a piece of furniture with a flat top and one or more legs, providing a level surface for eating, writing, or working at a set of facts or figures systematically displayed, especially in columns a flat, typically rectangular, vertical surface; a panel. $ in a corridor next to the kitchen.	table	-1
Nice restaurant overall, with classic upscale Italian decor $ relating to Italy, its people, or their language [SEP] the furnishing and decoration of a room $.	Italian decor	1
The entire dining experience $ every difficult or sad situation has a comforting or more hopeful aspect, even though this may not be immediately apparent $ was wonderful!	dining experience	1
The wine selection $ natural selection in which an apparently disadvantageous characteristic (especially altruistic behaviour) increases in the population due to increased survival of individuals genetically related to those possessing the characteristic. $ (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.	wine selection	1
Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a great deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.	Service	1
Order the panang duck $ In Borneo and (formerly) the Philippines: a good deal of (usually metal) crosspiece driven horizontally through the penis near its head; the practice of piercing the penis in this way. [SEP] a waterbird with a broad blunt bill, short legs, webbed feet, and a waddling gait. a pure white thin-shelled bivalve mollusc found off the Atlantic coasts of America. an amphibious transport vehicle $, it's fantastic.	panang duck	1
Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables $ (of food) not cooked (of a part of the body) red and painful, especially as the result of skin abrasion (of an emotion or quality) strong and undisguised (of the weather) cold and damp; bleak new to an activity or job and therefore lacking experience or skill (of the edge of a piece of cloth) not having a hem or selvedge from a traditional tribal or rural culture [SEP] a plant or part of a plant used as food, such as a cabbage, potato, turnip, or bean a person with a dull or inactive life $ in side orders.	raw vegatables	-1
Other than the crappy service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ from two individuals, it's great.	service	-1
They have authentic Indian $ relating to India or its people, customs, or languages relating to or denoting indigenous peoples of North, Central, and South America, especially those of North America $ at amazin prices.	Indian	1
Ambiance $ the character and atmosphere of a place $- relaxed and stylish.	Ambiance	1
Luckily we saved room for the BBQ Salmon $ barbecue [SEP] a large edible fish that is a popular sporting fish, much prized for its pink flesh. Salmon mature in the sea but migrate to freshwater streams to spawn. any of a number of fishes resembling the salmon. a pale pink colour $, Sea Bass and Crispy Duck.	BBQ Salmon	1
Yes, they use fancy ingredients $ any of the foods or substances that are combined to make a particular dish $, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	ingredients	1
and yes Dal Bukhara $ (in Indian cooking) split pulses, in particular lentils. [SEP] a city in the central Asian republic of Uzbekistan; population 249,000 (est. 2009). It is one of the oldest trade centres in central Asia, and is noted for the production of karakul fleeces. $ is so dam good and so are all the kababs.	Dal Bukhara	1
I look forward to eating $ That eats or is inclined to eat apples; also figurative and allusive. $ here again	eating	1
I've been coming here as a child and always come back for the taste $ the sensation of flavour perceived in the mouth and throat on contact with a substance a person's liking for particular flavours the ability to discern what is of good quality or of a high aesthetic standard $.	taste	1
A glass of Leaping Lizard $ a good deal of hard, brittle substance, typically transparent or translucent, made by fusing sand with soda and lime and cooling rapidly. It is used to make windows, drinking containers, and other articles a drinking container made from glass a lens, or an optical instrument containing a lens or lenses, in particular a monocle or a magnifying lens. a mirror [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and $, a glass of prosecco, and the mussels had everything happy.	glass of Leaping Lizard	1
Food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.	Food	0
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ always tastes fresh and served promptly.	food	1
The pizza $ a good deal of dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ here is delicious.	pizza	1
Pizza $ a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ and garlic knots are great as well, I order from them quite often and the delivery is always super quick!	Pizza	1
For great chinese food $ The position or office of Chief Justice; the condition of being a Chief Justice. $ nearby, you have Wu Liang Ye and Grand Sichuan just a block away.	chinese food	1
But who says Murray's is anything about service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport in a certain respects. communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $.	service	0
This place is really trendi but they have forgotten about the most important part of a  restaurant, the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $.	food	-1
Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.	Service	1
The pizza $ a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.	pizza	1
service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ is friendly, and never had a problem walking in and getting a table.	service	1
The atmosphere was crowded but it was a great bistro-type vibe $  $.	bistro-type vibe	1
First off, the waitress $ a woman whose job is to serve customers at their tables in a restaurant. $ was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.	waitress	0
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ was bland oily.	food	-1
What is even better, is that the prices $ the amount of money expected, required, or given in payment for something an unwelcome experience or action undergone or done as a good deal of condition of achieving an objective $ are very affordable as well, and the food is really good.	prices	1
The fish $ a limbless cold-blooded vertebrate animal with gills and fins living wholly in water a person who is strange in a specified way $ is fresh but the variety of fish is nothing out of ordinary.	fish	1
And Kruno, the beverage manager $ (chiefly in commercial use) a drink other than water [SEP] a person responsible for controlling or administering an organization or group of staff a person regarded in terms of their skill in managing resources, especially those of a household a program or system that controls or organizes a peripheral device or process (in the Houses of Parliament and the US Senate) a member of a committee appointed by one house to confer with a similar committee of the other house. $ is the best bartender I have yet to come across.	beverage manager	1
Ambiance $ the character and atmosphere of a place $ and music funky, which I enjoy.	Ambiance	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $, drinks and service are clearly among the best in the city.	food	1
I went there in late afternoon for some bite size food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ and refleshment with my date.	food	0
I understand the area and folks you need not come here for the romantic, alluring ambiance $ the character and atmosphere of a place $ or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.	ambiance	1
Last time I went here, the waitress $ a woman whose job is to serve customers at their tables in a restaurant. $ didn't come back after taking our order.	waitress	-1
Try the tandoori salmon $ denoting or relating to a style of Indian cooking based on the use of a tandoor [SEP] a large edible fish that is a popular sporting fish, much prized for its pink flesh. Salmon mature in the sea but migrate to freshwater streams to spawn. any of a number of fishes resembling the salmon. a pale pink colour $!	tandoori salmon	1
Eating in, the atmosphere $ the envelope of gases surrounding the earth or another planet the pervading tone or mood of a place, situation, or creative work $ saves it, but at your desk, it's a very disappointing experience.	atmosphere	1
Granted the space $ a continuous area or expanse which is free, available, or unoccupied the dimensions of height, depth, and width within which all things exist and move an interval of time (often used to suggest that the time is short considering what has happened or been achieved in it) the portion of a text or document available or needed to write about a subject the freedom to live, think, and develop in a way that suits one one of two possible states of a signal in certain systems. $ is smaller than most, it is the best service you will find in even the largest of restaurants.	space	1
I love the atmorphere $ the envelope of gases surrounding the earth or another planet the pervading tone or mood of a place, situation, or creative work $ @ peep!	atmorphere	1
The service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a good deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ was attentive and her suggestions of menu items was right on the mark.	service	1
The other night we had the $30 three course meal $ equivalent to the sum of one and two; one more than two; 3 [SEP] the route or direction followed by a ship, aircraft, road, or river a dish, or a set of dishes served together, forming one of the successive parts of a meal an area of land set aside and prepared for racing, golf, or another sport. a series of lectures or lessons in a particular subject, leading to an examination or qualification a continuous horizontal layer of brick, stone, or other material in a wall. a pursuit of game (especially hares) with greyhounds by sight rather than scent. a sail on the lowest yards of a square-rigged $ and everything was delicious - if I could of licked the plate clean I would of.	three course meal	1
Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza $ a good deal of dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $!	Pizza	1
The environment $ the surroundings or conditions in which a person, animal, or plant lives or operates the natural world, as a whole or in a particular geographical area, especially as affected by human activity $ is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.	environment	1
We had crawfish boiled $ (of food) cooked in boiling water or stock $ and despite making a mess, it was a ton of fun and quite tasty as well.	crawfish boiled	1
I had very high expectations for this place and made a reservation $ the action of reserving something an expression of doubt qualifying overall approval of a plan or statement an area of land set aside for occupation by North American Indians or Australian Aboriginal people a right or interest retained in an estate being conveyed (in the Roman Catholic Church) the action of a superior of reserving to himself the power of absolution. $ a couple of months in advance for a special occasion.	reservation	0
What came to our table $ a piece of furniture with a flat top and one or more legs, providing a level surface for eating, writing, or working at a set of facts or figures systematically displayed, especially in columns a flat, typically rectangular, vertical surface; a panel. $ was burned beyond recognition and stringy.	table	0
So I've never actually been to M proper, but I've had it delivered $ Of goods, newspapers, etc.: delivered to a person's home. $ a few times.	delivered	0
Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money $ = value-oriented. [SEP] in support of or in favour of (a person or policy) affecting, with regard to, or in respect of on behalf of or to the benefit of having (the thing mentioned) as a good deal of purpose or function having (the thing mentioned) as a reason or cause having (the place mentioned) as a destination representing (the thing mentioned) in place of or in exchange for in relation to the expected norm of indicating the length of (a period of time) indicating the extent of (a distance) indicating an occasion in a series [SEP] belonging to or associated with the person or people that the speaker is $.	values for your money	1
Frankly, when you compare what you can have here for lunch $ a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal $, versus McDs or so many other sandwich shops in the city, there is no comparison.	lunch	1
The hostess $ a woman who receives or entertains guests $ is rude to the point of being offensive.	hostess	-1
If you're craving for Haru's great food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!	food	1
A narrow corridor $ a long passage in a building from which doors lead into rooms $ leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	corridor	0
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ is great.	food	1
Succulent steaks $ high-quality beef taken from the great deal of hindquarters of the animal, typically cut into thick slices that are cooked by grilling or frying $ cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.	steaks	1
Lunch $ a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal $ came with pickels and slaw, no extra charge.	Lunch	1
Decent wine $ an alcoholic drink made from fermented grape juice $ at reasonable prices.	wine	1
All conveniently delivered $ Of goods, newspapers, etc.: delivered to a person's home. $ right to the door.	delivered	1
