review	aspect	sentiment
What came to our table was burned beyond recognition and stringy.	table	0
So I've never actually been to M proper, but I've had it delivered a few times.	delivered	0
Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.	values for your money	1
Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.	lunch	1
The hostess is rude to the point of being offensive.	hostess	-1
If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!	food	1
A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	corridor	0
The food is great.	food	1
Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.	steaks	1
Lunch came with pickels and slaw, no extra charge.	Lunch	1
Decent wine at reasonable prices.	wine	1
All conveniently delivered right to the door.	delivered	1
even the wine by the glass was good.	wine by the glass	1
would have rather tried terrace in the sky or water club for that price	price	-1
This dish is my favorite and I always get it when I go there and never get tired of it.	dish	1
I also ordered the Change Mojito, which was out of this world.	Change Mojito	1
The only thing more wonderful than the food (which is exceptional) is the service.	food	1
The food was just awful, ATROCIOUS actually.	food	-1
The soup for the udon was soy sauce and water.	soup for the udon	0
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	anti-pasta	1
They might be all business at the counter when you give your order, but their food says I love you.	counter	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	sushi	1
Try their plain pizza with fresh garlic or eggplant.	plain pizza	1
Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.	servers	-1
Good luck getting a table.	getting a table	-1
The service is awful.	service	-1
The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!	takeout menu	1
I am not the most experienced person when it comes to Thai food, but my friend who took me there is.	Thai food	0
Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.	hostess	1
The pizza is good though.	pizza	1
bottles of wine are cheap and good.	bottles of wine	1
The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.	beers	1
They didn't give us the dinner special until we asked for it.	dinner special	-1
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	crabmeat lasagna	1
word of advice, save room for pasta dishes and never leave until you've had the tiramisu.	pasta dishes	1
Very good service and very good prices.	service	1
I recently went to this restaurant with some co-workers for lunch and had an amazing time.	lunch	0
Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.	bagel	1
Our food was great too!	food	1
The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.	servers	-1
Get your food to go, find a bench, and kick back with a plate of dumplings.	food	1
Please try the Filet Mignon, its just the most tender piece ever.	Filet Mignon	1
We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	bar	0
The sake menu should not be overlooked!	sake menu	1
the drinks are amazing and half off till 8pm.	drinks	1
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.	beef cubes	1
The service, wine selection, ambiance are all outstanding and deserve recognition.	service	1
We were seated promptly as we had reservations, however after that the service was slow.	reservations	1
It's really also the service, is good and the waiters are friendly.	service	1
The food was pretty good, but a little flavorless and the portions very small, including dessert.	portions	-1
It is set far from the small street it's on, and there is no traffic noise.	traffic noise	1
Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.	food	1
I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.	food	1
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.	dinner meeting	0
All the NYU students love this place so it makes for a fun young atmosphere.	atmosphere	1
The food here does a great service to the name (Cantonese that is...).	food	1
But, nothing stands out about the cooking.	cooking	0
Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.	food	1
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).	Prix Fixe menu	1
I've been here 3 times for lunch and it is one of my favorites in the city.	lunch	0
I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	eggs benedict	0
I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.	oatmeal	1
Too bad the food wasn't of the same heritage.	food	-1
The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.	menu	1
The food was really good, I had the onion soup and it was one of the best ever.	food	1
overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.	wine	0
Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.	staff	1
Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.	dinner	1
It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.	roll	0
When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.	gin and tonic	0
The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).	dim sum	-1
The service is ok, some of the people didn't get what they asked for.	service	0
If you want good authentic Thai this place is not the place to go.	Thai	-1
I recommend getting a reservation even though we saw people seated without one.	reservation	0
If you want some roast duck, pork or chicken on rice with ginger, try them out!	roast duck	1
You order from a menu, so you leave feeling like you missed the full experience.	menu	-1
Staff is very accomodating.	Staff	1
I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.	reservation	0
yourself a favor and have dinner here and see if you dont agree with me.	dinner	0
Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).	Sake	1
The food was terrific and the service classy, attentive, without being overbearing.	food	1
This is an amazing place to try some roti rolls.	roti rolls	1
Fresh ingredients and everything is made to order.	ingredients	1
We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.	meal	1
Quick and friendly service.	service	1
Try the hot dogs too, they're snappy and delicious.	hot dogs	1
The noise level was unbearable, conversation impossible.	noise level	-1
Personal pans are the perfect size for those hungry nights.	Personal pans	1
Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.	Spicy Fried Clam Rolls	1
One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.	menu	1
The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.	atmosphere	1
Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.	place	1
Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.	FOOD	0
head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.	food quality	1
The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).	man	0
As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.	food	0
Great Indian food and the service is incredible.	Indian food	1
Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.	Decor	1
I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.	price	0
We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.	tuna melt	0
Especially liked chicken tikka and the naan, and the dals.	chicken tikka	1
The waiters were not attentive except that the bill turned up on the table before we were finished.	waiters	-1
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.	lawns	1
The sangria was pretty tasty and good on a hot muggy day.	sangria	1
Don't eat here unless you're starving for thai food and you work next door.	thai food	-1
For the people who want great food plus great service, Roxy is a place to AVOID!	food	-1
I had the best ravioli ever.	ravioli	1
Ive been here a bunch of times now and the service is always outstanding.	service	1
The bill is approximately $25 for 2 at lunch without drinks.	bill	0
Quite frankly, this is some of the worst sushi I have ever tried.	sushi	-1
The food is great, service is ok.	food	1
The overall price tag was very very expensive, something I did expect.	price tag	-1
Spice is great Thai food, love the inexpensive appetizers.	Thai food	1
He not only makes his own homemade mozzarella, but every pie is ultra fresh.	mozzarella	1
Fish was overdone.	Fish	-1
When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	main dining room	1
also make sure you pay attention to the music being piped in - quite a weird selection.	music	0
The establishment scores big points in presentation and style.	establishment	1
Good food.	food	1
The wait staff is very friendly, if not overly efficient.	wait staff	1
The dim sum however was very good.	dim sum	1
Service has always been friendly and efficient.	Service	1
Went there and had a combination of different seafood dishes and appetizers.	seafood dishes	0
Its a great place for a casual date or to entertain clients for lunch.	lunch	0
All we received was an apology as we left to see our show without dinner.	dinner	0
The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.	grapes	0
Prices are very good.	Prices	1
We could not catch our waiter's eye, and he ignored us.	waiter	-1
Plain and simple it's bad thai food.	thai food	-1
Usually 3 vs. 4 items per dish.	dish	0
While certain staples are excellent (the burger, some of the pastas), the food is not really the point.	staples	1
The food was so-so.	food	0
The waitress, seems to be more concerned of looking good than actually waitressing.	waitress	-1
The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.	place	1
Threw my fiance's surprise 30th birthday dinner here couldn't be happier.	dinner	0
Food-awesome.	Food	1
good music, great food, speedy service affordable prices.	music	1
The sides were ok and incredibly salty.	sides	-1
For some reason, all the seafood on the menu was unavailable except for the Salmon.	seafood	0
The beverages were excellent, and the dessert was good.	beverages	1
Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.	Asian appetizers	1
Please if your thinking about it go, and stay the wait you won't be disappointed.	wait	-1
I must say the view of NYC is so beautiful!	view	1
If you'd like to have a nice light meal with an asian accent, Long Tan is a good place on the slope.	meal	1
When going out for a nice dinner, I like a nice ambiance as well as very good food.	dinner	1
Otherwise, this place has great service and prices and a nice friendly atmosphere.	service	1
Highly recommend this as great value for excellent sushi and service.	value	1
This place would be so much better served by being run by a group that actually understands customer service.	served	-1
A++   The service was good to excellent along with the attitude.	service	1
The food is awesome - definitely try the striped bass.	food	1
The music does get a little loud at times, but it just made me want to lean closer to my beautiful wife, and as I did, I got a whiff of corriander.	corriander	0
It's simply the best meal in NYC.	meal	1
After passing by this restaurant for sometime I finally decided to go in and have dinner.	dinner	0
The seating was if they were trying to get the maximum amount of people into the restaurant, so be nice to your neighbor when you dine here.	seating	-1
We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.	prix fixe	0
However, they've got the most amazing pastrami and the soups hit the spot.	pastrami	1
Great bagels made the old-fashioned way.	bagels	1
This is some really good, inexpensive sushi.	sushi	1
my personal favorite is an everything bagel with lox spread, but all the bagles are unbeliavably good.	bagel with lox spread	1
I wouldn't even have complained at all if the food at least tasted good but the quality of food was crappy, too.	food	-1
For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.	lobby area	-1
The pizza is delicious and the proprietor is one of the nicest in NYC.	pizza	1
Also good for client lunch meetings, esp.	lunch meetings	0
The decor is dark, cool and soothing, while the food's presentation is spectacular, considering the low prices.	decor	1
The Waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal.	Waitstaff	1
The setting is casual and romantic.	setting	1
Terrible, terrible management - deserves to be shut-down.	management	-1
Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	service	1
The desserts are more appealing then stuffy overpriced French restaurants.	desserts	1
The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner...	Italian food	1
I found the food to be outstanding, particulary the salmon dish I had.	food	1
Mizu is home to creative and unique rolls not to found anywhere else.	rolls	1
Baluchi's has solid food and a nice decor at reasonable prices.	food	1
Emilio, the owner, is often sitting in the front table greeting guests as they come and go.	owner	1
I have been to spice three times- twice during lunch and once at dinner.	lunch	0
A cheap eat for NYC, but not for dosa.	eat	1
The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.	atmosphere	-1
The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.	seafood	1
i don't usually order wine with indian so i can't comment on their wine list or their wines.	wine	0
Pastrami or corned beef are juicy and piled high (ask for extra rye bread).	Pastrami or corned beef	1
($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).	glasses of champagne	-1
Really though, where's the seasoning?	seasoning	-1
The food was just OK, at least for what food was available.	food	0
The waitress was very patient with us and the food is phenomenal!	waitress	1
The ambience was nice, but service wasn't so great.	ambience	1
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.	wine list	1
We didn't even see a menu, as our waiter described both the specials and the main dishes.	menu	1
otherwise, good stuff for late nite eats.	stuff	1
The dinner was ok, nothing I would have again.	dinner	-1
I love and I know gourmet food by excellence!	gourmet food	1
I plan to come here again and look forward to trying their assortment of bruschetta, panini's.....	bruschetta	1
Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.	dishes	1
He offers subpar service and has no personality.	service	-1
The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.	waitress	1
Diner food at bistro prices is a bummer....	food	-1
While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.	food	1
The portions are large and the servers always surprise us with a different starter.	portions	1
delicious bagels, especially when right out of the oven.	bagels	1
All the food was hot tasty.	food	1
This is one great place to eat pizza more out but not a good place for take-out pizza.	pizza	1
Our server was very helpful and friendly.	server	1
Try green curry with vegetables.	green curry with vegetables	1
First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.	place	-1
The second you walk through the heavy vault like door, with people anticipating your arrival you get the sense that you are going to have the dining ride of a lifetime.	door	0
Much more reasonably priced too!	priced	1
Why make a reservation if you aren't going to keep it?	reservation	-1
The Pad Thai is excellent here, as well.	Pad Thai	1
I do not recommend lunch specials just because it tasts the same with other regular chinese restaurant.	lunch specials	-1
We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.	place	1
The food is o.k., but not any better than what you get at a good neighborhood restaurant.	food	0
We had the pot-stickers which were great and a tempura dish that was great.	pot-stickers	1
I think the stuff was better than Disney.	stuff	1
While the $20 entree range is not overly expensive, in New York City, there is definitely better food in that range, and so Sapphire, despite it's lovely atmosphere, will most likely not be a restaurant to which I will return.	entree range	1
Orsay, is without a doubt one of the best values for authentic French food in NYC.	French food	1
Well, their deliveries take for ever and the food is usually cold.	deliveries	-1
The staff is no nonsense.	staff	1
And really large portions.	portions	1
This is a great Thai restaurant with a very friendly staff.	staff	1
I ordered the smoked salmon and roe appetizer and it was off flavor.	smoked salmon and roe appetizer	-1
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.	lunch	1
I recommend the garlic shrimp, okra (bindi), and anything with lamb.	garlic shrimp	1
As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.	waiter	0
The menu was impressive with selections ranging from a burger, to steak, to escargot.	menu	1
In fact, two people could really share one plate.	plate	1
Good for casual dinner with jeans and sneakers.	casual dinner	1
Anyway, the food is good, the price is right and they have a decent wine list.	food	1
Prices are higher to dine in and their chicken tikka marsala is quite good.	Prices	1
This place has many different styles of pizza and they are all amazing.	styles of pizza	1
The photos of the restaurant in its web site are way better than the real look.	look	-1
The food was lousy - too sweet or too salty and the portions tiny.	food	-1
But the coconut rice was good.	coconut rice	1
It took them 25 minutes to bring our appetizer.	appetizer	0
The food was great.	food	1
Pair you food with the excellent beers on tap or their well priced wine list.	food	1
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	music	-1
All of my co-workers stated that the food was amazing and wondered why they hadn't heard about this place.	food	1
Metrazur has a beautiful spot overlooking the main terminal.	spot	1
Friendly staff that actually lets you enjoy your meal and the company you're with.	staff	1
The restaurant is rather small but we were lucky to get a table quickly.	table	1
Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.	Quality of food	1
The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty.	place	-1
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).	appetizing	1
But, they were too big for the bun.	bun	0
The food is fresh, delicious, and reasonably priced.	food	1
Raga stands out with an interesting fusion of French and Indian cooking.	fusion of French and Indian cooking	1
The bagels are fabulous.	bagels	1
Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.	seating in the garden	0
The food was very good, a great deal, and the place its self was great.	food	1
The food options rule.	food options	1
A great choice at any cost and a great deal.	cost	1
We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.	pre-theatre 3-course dinner	0
Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown).	lunch	0
Their calzones are horrific, bad, vomit-inducing, YUCK.	calzones	-1
It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.	drink	0
Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.	staff	1
Good spreads, great beverage selections and bagels really tasty.	spreads	1
First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them.	waiter	1
Also, top the meal with a delicious and perfect slice of tiramisu.	meal	1
Check out the secret back room.	secret back room	1
It's also attached to Angel's Share, which is a cool, more romantic bar...	bar	1
Stick to the gulab jamun.	gulab jamun	1
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.	diner	0
With the theater 2 blocks away we had a delicious meal in a beautiful room.	meal	1
By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.	desserts with frog jelly	1
The food is great and reasonably priced.	food	1
I would definitely recommend SEA if you like thai cuisine!	thai cuisine	1
Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	host	1
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	round tables	1
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	french fries	1
It is the type of place to run into old friends and have a late, raucus dinner.	dinner	1
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	food	1
Prices are in line.	Prices	0
The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.	fresh tomato sauce	1
The food is prepared quickly and efficiently.	food	1
The food looked very appetizing and delicious since it came on a variety of fancy plates.	food	1
The food is terrible and overall, I would have to say avoid at all costs.	food	-1
Unfortunately, the food was NOT something to get worked up about.	food	-1
It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh).	food	1
I had Filet Mignon with garlic mash.	Filet Mignon with garlic mash	0
I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.	pre-theater menu	1
The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.	waitstaff	1
- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.	bread	1
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	bruschettas	1
