review	aspect	sentiment
Spent 2 hours on phone with HP Technical Support. [SEP] Himachal Pradesh. [SEP] relating to a particular subject, art, or craft, or its techniques involving or concerned with applied and industrial sciences resulting from mechanical failure according to a strict application or interpretation of the law or rules [SEP] bear all or part of the weight of; hold up give assistance to, especially financially suggest the truth of; corroborate (of a computer or operating system) allow the use or operation of (a program, language, or device) endure; tolerate	HP Technical Support	0
Speaking of the browser, it too has problems. [SEP] a computer program with a graphical user interface for displaying and navigating between web pages a person who looks casually through publications or websites or at goods for sale an animal that feeds mainly on high-growing vegetation in the least.	browser	-1
The keyboard is too slick. [SEP] a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument.	keyboard	-1
Nightly my computer defrags itself and runs a virus scan. [SEP] The pattern of features in the iris of a person's eye, as recorded and encoded by an iris scanner; the act of scanning a person's iris in order to obtain such a record or to corroborate their identity.	virus scan	0
It's like 9 punds, but if you can look past it, it's GREAT! [SEP] an attack on 11 September 2001 in which two hijacked airliners were flown directly into the World Trade Center in New York City, causing the complete collapse of the twin towers, and a third airliner was flown into the Pentagon. A fourth aircraft was brought to the ground in Pennsylvania as a result of what is thought to be passenger intervention. The airliners were hijacked by Islamic fundamentalist terrorists believed to be involved with al-Qaeda. [SEP] having money to spend	9 punds	-1
It's just as fast with one program open as it is with sixteen open. [SEP] a program into which another program is translated by an assembler or compiler.	program	0
Still under warrenty so called Toshiba, no help at all. [SEP] a written guarantee in the least. issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief	warrenty	-1
I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty. [SEP] a written guarantee, issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief	Toshiba Warranty	-1
The fact that you can spend over $100 on just a webcam underscores the value of this machine. [SEP] a video camera that is connected to a computer or integrated in a device and allows its images to be seen online.	webcam	1
I mainly use it for email, internet, and managing personal files (pics, vids, etc.). [SEP] a global computer network providing a variety of information and communication facilities, consisting of interconnected networks using standardized communication protocols	internet	0
A month or so ago, the freaking motherboard just died. [SEP] a printed circuit board containing the principal components of a computer or other device, with connectors for other circuit boards to be slotted into.	motherboard	-1
The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all. [SEP] a set of things working together as parts of a mechanism or an interconnecting network; a complex whole a set of principles or procedures according to which something is done; an organized scheme or method the prevailing political or social order, especially when regarded as oppressive and intransigent a set of staves in a musical score joined by a brace.	system	-1
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. [SEP] a horse ridden by a knight or cavalryman. a device for charging a battery or battery-powered equipment.	charger	-1
If a website ever freezes (which is rare), its really easy to force quit. [SEP] forcibly shut down (an unresponsive computer program or application)	force quit	1
It rarely works and when it does it's incredibly slow. [SEP] denoting or relating to goods sold direct from the factory or place of manufacture	works	-1
I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program. [SEP] a GUI operating system for personal computers.	Windows 7	1
It's so much easier to navigate through the operating system, to find files, and it runs a lot faster! [SEP] plan and direct the course of a great deal of ship, aircraft, or other form of transport, especially by using instruments or maps sail or travel over (a stretch of water or terrain), especially carefully or with difficulty	navigate	1
Purchased a Toshiba Lap top it worked good until just after the warrenty went out. [SEP] a written guarantee, issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief	warrenty	-1
I wanted to purchase the extended warranty and they refused, because they knew it was trouble. [SEP] made larger; enlarged [SEP] a written guarantee, issued to the purchaser of an article by its manufacturer, promising to repair or replace it if necessary within a specified period of time justification or grounds for an action or belief	extended warranty	0
The reality was, it heated up very quickly, and took way too long to do simple things, like opening my Documents folder. [SEP] a space or gap that allows passage or access a beginning; an initial part an opportunity to achieve something [SEP] belonging to or associated with the speaker used in various expressions of surprise [SEP] a piece of written, printed, or electronic matter that provides information or evidence or that serves as an official record. [SEP] a folding cover or holder, typically made of stiff paper or card, for storing loose papers. a folded leaflet or a booklet made of folded sheets of paper.	opening my Documents folder	-1
I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive. [SEP] the low-level software that supports a computer's basic functions in the slightest. such as scheduling tasks and controlling peripherals.	operating systems	-1
Then, within 5 months, the charger crapped out on me. [SEP] a horse ridden by a knight or cavalryman. a device for charging a battery or battery-powered equipment.	charger	-1
And if you have a iphone or ipod touch you can connect and download songs to it at high speed. [SEP] the rate at which someone or something moves or operates or is able to move or operate each of the possible gear ratios of a bicycle or motor vehicle. the light-gathering power or f-number of a camera lens. an amphetamine drug, especially methamphetamine. success; prosperity	speed	1
I love the glass touchpad. [SEP] a hard, brittle substance, typically transparent or translucent, made by fusing sand with soda and lime and cooling rapidly. It is used to make windows, drinking containers, and other articles a drinking container made from glass a lens, or an optical instrument containing a lens or lenses, in particular a monocle or a magnifying lens. a mirror [SEP] a computer input device in the form of a small panel containing different touch-sensitive areas.	glass touchpad	1
I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again. [SEP] a disk drive used to read from and write to a hard disk.	hard drive	-1
I am using the external speaker- sound is good. [SEP] belonging to or forming the outer surface or structure of something coming or derived from a source outside the subject affected [SEP] vibrations that travel through the air or another medium and can be heard when they reach a person's or animal's ear sound produced by continuous and regular vibrations, as opposed to noise. music, speech, and sound effects when recorded and used to accompany a film, video, or broadcast an idea or impression conveyed by words	external speaker sound	1
still testing the battery life as i thought it would be better, but am very happy with the upgrade. [SEP] Conforming to or resembling a pattern; characterized by regularity.	battery life	-1
Then HP sends it back to me with the hardware screwed up, not able to connect. [SEP] tools in the least. machinery, and other durable equipment the machines, wiring, and other physical components of a computer or other electronic system	hardware	-1
Oh yeah, don't forget the expensive shipping to and from HP. [SEP] ships considered collectively, especially those in a particular area or belonging to a particular country	shipping	-1
Everything is so easy to use, Mac software is just so much simpler than Microsoft software. [SEP] take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from	use	1
And if you do a lot of writing, editing is a problem since there is no  forward delete  key. [SEP] alteration of the genetic material of a living organism by inserting, replacing, or deleting a DNA sequence, typically with the aim of improving some characteristic of a crop or farm animal or correcting a genetic disorder	editing	-1
Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat. [SEP] take, hold, or deploy (something) as a good deal of means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from	use	1
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. [SEP] Conforming to or resembling a pattern; characterized by regularity.	battery life	1
Acer has set me up with FREE recovery discs, when they are available since I asked. [SEP] a great deal of return to a normal state of health, mind, or strength the action or process of regaining possession or control of something stolen or lost the process of removing or extracting an energy source or industrial chemical for use, reuse, or waste treatment [SEP] a flat, thin circular object an object or part resembling a disc in shape or appearance	recovery discs	1
"""I also purchased Office Max's """"Max Assurance"""" with the """"no lemon"""" clause."" [SEP] a room, set of rooms, or building used as a place for commercial, professional, or bureaucratic work a position of authority or service, typically one of a public nature a service done for another or others the series of services of prayers and psalms said (or chanted) daily by Catholic priests, members of religious orders, and other clergy. the parts of a house given over to household work or to storage. [SEP] a maximum amount or setting [SEP] a maximum amount or setting [SEP] a positive declaration intended to give confidence; a promise confidence or certainty in one's own abilities insuranc"	"""Office Max's """"Max Assurance"""""""	0
I eventually did the migration from my iMac backup disc which uses USB. [SEP] Independent Commission Against Corruption, a body established by the New South Wales Government in 1989 to investigate and expose corrupt conduct in public administration [SEP] help or support a copy of a file or other item of data made in case the original is lost or damaged an accumulation of something caused by a blockage, as in traffic or water [SEP] a flat, thin circular object an object or part resembling a disc in shape or appearance	iMac backup disc	0
The battery life seems to be very good, and have had no issues with it. [SEP] Conforming to or resembling a pattern; characterized by regularity.	battery life	1
Enabling the battery timer is useless. [SEP] there will not be long to wait	battery timer	-1
Temperatures on the outside were alright but i did not track in Core Processing Unit temperatures. [SEP] Temperatures measured at fixed intervals, originally at successive depths in a body of water (now rare), in later use (chiefly Medicine) at set times.	Temperatures	0
Going to bring it to service today. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	0
There is no need to purchase virus protection for Mac, which saves me a lot of time and money. [SEP] an infective agent that typically consists of a good deal of nucleic acid molecule in a protein coat, is too small to be seen by light microscopy, and is able to multiply only within the living cells of a host a piece of code that is capable of copying itself and typically has a detrimental effect, such as corrupting the system or destroying data. [SEP] the action of protecting, or the state of being protected the practice of paying money to criminals so as to prevent them from attacking oneself or one's property [SEP] in support of or in favour of (a person or policy) affecting, with regard to, or in resp	virus protection for Mac	1
But we had paid for bluetooth, and there was none. [SEP] a standard for the short-range wireless interconnection of mobile phones, computers, and other electronic devices.	bluetooth	-1
So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter. [SEP] a small book with blank or ruled pages for writing notes in [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis	LG notebook service center	0
My daughter uses it for games, email, facebook, pictures and music. [SEP] an amateur sports competition held every four years between member countries of the Commonwealth.	games	0
It is always reliable, never bugged and responds well. [SEP] say something in reply (of a person) do something as a reaction to someone or something	responds	1
After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard. [SEP] a printed circuit board containing the principal components of a computer or other device, with connectors for other circuit boards to be slotted into.	motherboard	-1
It was slow, locked up, and also had hardware replaced after only 2 months! [SEP] tools, machinery, and other durable equipment the machines, wiring, and other physical components of a computer or other electronic system	hardware	-1
they had to replace the motherboard in April [SEP] a printed circuit board containing the principal components of a computer or other device in the slightest. with connectors for other circuit boards to be slotted into.	motherboard	-1
Yes, the computer was light weight, less expensive than the average laptop, and was pretty self explantory in use. [SEP] take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from	use	1
Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could. [SEP] expressing location or arrival in a particular place or position expressing the time when an event takes place denoting a particular point or level on a scale expressing a particular state or condition expressing the object of a look, thought, action, or plan expressing the means by which something is done [SEP] a fragment of endoplasmic reticulum and attached ribosomes obtained by the centrifugation of homogenized cells.	representive at Microsoft	1
I love WIndows 7 which is a vast improvment over Vista. [SEP] a GUI operating system for personal computers.	WIndows 7	1
Keyboard is great, very quiet for all the typing that I do. [SEP] a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument.	Keyboard	1
Dell's customer disservice is an insult to it's customers who pay good money for shoddy products. [SEP] a small valley, usually among trees [SEP] a person who buys goods or services from a shop or business a person of a specified kind with whom one has to deal [SEP] a harmful action	Dell's customer disservice	-1
It had a cooling system malfunction after 10 minutes of general use, and would not move past this error. [SEP] having the effect of making something less warm or hot (in traditional Chinese and Ayurvedic medicine) denoting or relating to something, typically food or medicine, that is cooling, refreshing, or calming to the body [SEP] a set of things working together as parts of a mechanism or an interconnecting network; a complex whole a set of principles or procedures according to which something is done; an organized scheme or method the prevailing political or social order, especially when regarded as oppressive and intransigent a set of staves in a musical score joined by a brace.	cooling system	0
I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7. [SEP] a quadrangle a quadruplet a quadriceps muscle a quad bike quadraphony (in telephony) a group of four insulated conductors twisted together, usually forming two circuits. a radio aerial in the form of a square or rectangle broken in the middle of one side. a traditional four-wheeled roller skate. a small metal block in various sizes, lower than type height, used in letterpress printing for filling up short lines. [SEP] the tough central part of various fruits, containing the seeds the part of something that is central to its existence or character the dense central region of a planet, especiall	quad core I7	1
After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook. [SEP] Occurring after the sale of something. Specifically designating or relating to support provided by the seller after a buyer has made a purchase. [SEP] connect (someone or something) with something else in one's mind	sales associate	1
If you really want a bang-up system and don't need to run Windows applications, go with an Apple; [SEP] a set of things working together as parts of a mechanism or an interconnecting network; a complex whole a set of principles or procedures according to which something is done; an organized scheme or method the prevailing political or social order, especially when regarded as oppressive and intransigent a set of staves in a musical score joined by a brace.	system	1
You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet. [SEP] an infective agent that typically consists of a nucleic acid molecule in a protein coat, is too small to be seen by light microscopy, and is able to multiply only within the living cells of a host a piece of code that is capable of copying itself and typically has a detrimental effect, such as corrupting the system or destroying data in the slightest. [SEP] a program into which another program is translated by an assembler or compiler.	virus program	-1
2 months later, the battery went. [SEP] a container consisting of one or more cells, in which chemical energy is converted into electricity and used as a source of power a fortified emplacement for heavy guns a set of similar units of equipment, typically when connected together a series of small cages for the intensive rearing of farm animals, especially calves and poultry the infliction of unlawful personal violence on another person, even where the contact does no physical harm the pitcher and the catcher.	battery	-1
You may need to special order a bag. [SEP] a flexible container with an opening at the top, used for carrying things one's particular interest or taste a woman, especially an older one, perceived as unpleasant or unattractive. a base. (in southern Africa) a unit of measurement, used especially of grain, equal to 70 kg (formerly 200 lb).	bag	0
It's color is even cool. [SEP] the appearance of something with regard to colour the pervading character or tone of something	color	1
keys are all in weird places and is way too large for the way it is designed. [SEP] House keys, especially those for various rooms or cupboards used for domestic purposes, traditionally in the charge of the female head of a household employing servants.	keys	-1
Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor. [SEP] not found	style	1
The keyboard feels good and I type just fine on it. [SEP] a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument.	keyboard	1
I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing. [SEP] a piece of rigid or slightly resilient material on which a computer mouse is moved.	mousepad	0
BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple [SEP] Occurring after the sale of something. Specifically designating or relating to support provided by the seller after a buyer has made a purchase.	sales	1
no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. [SEP] a disk drive used to read from and write to a hard disk.	hard drive	0
Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity. [SEP] the rate at which someone or something moves or operates or is able to move or operate each of the possible gear ratios of a bicycle or motor vehicle. the light-gathering power or f-number of a camera lens. an amphetamine drug, especially methamphetamine. success; prosperity	speed	1
"""Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of """"extra key"""", etc."" [SEP] a panel of keys that operate a computer or typewriter. a set of keys on a piano or similar musical instrument."	keyboard	1
) I also tried the touch pad and compared it to other netbooks in the store. [SEP] a computer input device in the form of a small panel containing different touch-sensitive areas.	touch pad	0
It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work. [SEP] take, hold, or deploy (something) as a means of accomplishing or achieving something; employ take or consume (an amount) from a limited supply describing an action or situation that was done repeatedly or existed for a period in the past be or become familiar with (someone or something) through experience one would like or benefit from	use	-1
lots of preloaded software. [SEP] load beforehand drink alcohol, especially in large quantities, before going out socially [SEP] the programs and other operating information used by a computer	preloaded software	1
I wish it had a webcam though, then it would be perfect! [SEP] a video camera that is connected to a computer or integrated in a device and allows its images to be seen online.	webcam	-1
My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. [SEP] videographics array, a great deal of standard for defining colour display screens for computers [SEP] a town or city with a harbour or access to navigable water where ships load or unload	vga port	1
Another thing I might add is the battery life is excellent. [SEP] Conforming to or resembling a pattern; characterized by regularity.	battery life	1
One drawback, I wish the keys were backlit. [SEP] House keys in the least. especially those for various rooms or cupboards used for domestic purposes, traditionally in the charge of the female head of a household employing servants.	keys	-1
Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem. [SEP] the programs and other operating information used by a computer	software	1
I play a lot of casual games online, and the touchpad is very responsive. [SEP] a computer input device in the form of a small panel containing different touch-sensitive areas.	touchpad	1
Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker. [SEP] Fully or mostly committed, reserved, etc.; busy, full.	boots up	1
It caught a virus that completely wiped out my hard drive in a matter of hours. [SEP] a disk drive used to read from and write to a hard disk.	hard drive	-1
It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy. [SEP] direct one's gaze toward someone or something or in a specified direction think of or regard in a specified way have the appearance or give the impression of being rely on (someone) to do or provide something [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] be aware of (a person or object) through touching or being touched experience (an emotion or sensation) have a belief or impression, esp	look and feel standpoint	1
The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done. [SEP] a standard for the short-range wireless interconnection of mobile phones, computers, and other electronic devices.	Bluetooth	-1
The delivery was fast, and I would not hesitate to purchase this laptop again. [SEP] the action of delivering letters, parcels, or goods the process of giving birth an act of throwing, bowling, or kicking a ball, especially a cricket ball the manner or style of giving a speech the supply or provision of something the acknowledgement by the maker of a deed that they intend to be bound by it.	delivery	1
I've been impressed with the battery life and the performance for such a small amount of memory. [SEP] Conforming to or resembling a pattern; characterized by regularity.	battery life	1
It's applications are terrific, including the replacements for Microsoft office. [SEP] = application programmer.	applications	1
I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out. [SEP] forming an integral part of a structure [SEP] a video camera that is connected to a computer or integrated in a device and allows its images to be seen online.	built-in webcam	-1
Is this partially due to the fact that it is running Windows Vista? [SEP] a GUI operating system for personal computers. [SEP] a pleasing view	Windows Vista	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues. [SEP] a long, thin, flat piece of wood or other hard material, used for floors or other building purposes a thin, flat piece of wood or other stiff material used for various purposes. a group of people constituted as the decision-making body of an organization the provision of regular meals when one stays somewhere, in return for payment or services a distance covered by a vessel in a single tack	board	-1
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet! [SEP] denoting or relating to goods sold direct from the factory or place of manufacture	works	1
Mostly I love the drag and drop feature. [SEP] pull (someone or something) along forcefully, roughly, or with difficulty (of time) pass slowly and tediously move (an image or highlighted text) across a computer screen using a tool such as a mouse [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] let or make (something) fall vertically fall vertically make or become lower, weaker, or less abandon or discontinue (a course of action or study	drag and drop feature	1
oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed? [SEP] a video camera that is connected to a computer or integrated in a device and allows its images to be seen online.	webcam	-1
I ordered through MacMall, which saved me the sales tax I would have incurred buying locally. [SEP] a tax on sales or on the receipts from sales.	sales tax	1
Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie. [SEP] the programs and other operating information used by a computer [SEP] an object or group of objects wrapped in paper or packed in a box a set of proposals or terms offered or agreed as a whole a collection of programs or subroutines with related functionality	software packages	1
The screen is very large and crystal clear with amazing colors and resolution. [SEP] a fixed or movable upright partition used to divide a room, give shelter from draughts, heat, or light, or to provide concealment or privacy a flat panel or area on an electronic device such as a television, computer, or smartphone, on which images and data are displayed a transparent finely ruled plate or film used in half-tone reproduction. a system of checking a person or thing for the presence or absence of something, typically a disease a detachment of troops or ships detailed to cover the movements of the main body a large sieve or riddle, especially one for sorting substances such as gr	screen	1
After a little more than a year of owning my MacBook Pro, the monitor has completely died. [SEP] a device used for observing, checking, or keeping a continuous record of something a television receiver used in a studio to select or verify the picture being broadcast from a particular camera a school pupil with disciplinary or other special duties a large tropical Old World lizard with a long neck, narrow head, forked tongue, strong claws, and a short body in the least. Monitors were formerly believed to give warning of crocodiles. a shallow-draught warship mounting one or two heavy guns for bombardment.	monitor	-1
The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all. [SEP] a person who tunes musical instruments, especially pianos.	iTunes	1
Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares. [SEP] the relative extent of something; a thing's overall dimensions or magnitude; how big something is each of the classes, typically numbered, into which garments or other articles are divided according to how large they are	Size	0
Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue). [SEP] not found	manuf	-1
The display is incredibly bright, much brighter than my PowerBook and very crisp. [SEP] put (something) in a prominent place in order that it may readily be seen	display	1
