review	aspect	sentiment
Everything is always cooked to perfection, the service is excellent, the decor cool and understated. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
I had the duck breast special on my last visit and it was incredible. [SEP] a waterbird with a broad blunt bill, short legs, webbed feet, and a waddling gait. a pure white thin-shelled bivalve mollusc found off the Atlantic coasts of America. an amphibious transport vehicle [SEP] either of the two soft, protruding organs on the upper front of a woman's body which secrete milk after childbirth a person's chest, especially when regarded as the seat of the emotions [SEP] better, greater, or otherwise different from what is usual belonging specifically to a particular person or place denoting a group consisting of matrices of unit determinant.	duck breast special	1
The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth in the least.	food	-1
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree. [SEP] (of food, especially meat) cooked on a rack over an open flame [SEP] a domestic fowl kept for its eggs or meat, especially a young one a cowardly person; a coward. [SEP] better, greater, or otherwise different from what is usual belonging specifically to a particular person or place denoting a group consisting of matrices of unit determinant. [SEP] accompanied by (another person or thing) having or possessing (something) indicating the instrument used to perform an action in opposition to indicating the manner or attitude in which a person does something indicating responsibility in relation t	Grilled Chicken special with Edamame Puree	1
I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt). [SEP] a Japanese dish of salted green soybeans boiled in their pods, typically served as a snack or appetizer. [SEP] a smooth cream of liquidized or crushed fruit or vegetables	Edamame pureed	1
The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern. [SEP] the furnishing and decoration of a room	decor	1
Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request! [SEP] A (notional or real) list of people or things regarded with hostility, enmity, or hatred. (In weakened use, especially humorously) a (notional or real) list of people or things regarded as irritating, annoying, or otherwise objectionable.	sake list	1
The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share! [SEP] flavoured with or fragrant with spice exciting or entertaining, especially through being mildly indecent [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish. [SEP] move in a particular direction by turning over and over on an axis (of a vehicle) move or run on wheels turn (something flexible) over and over on itself to form a cylinder, tube, or ball flatten (something) by passing a roller over it or by passing it between rollers (of a loud, deep sound) reverberate rob (someone, typically when they are intoxicated or asleep)	spicy tuna roll	1
We went around 9:30 on a Friday and it had died down a bit by then so the service was great! [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
we love th pink pony. [SEP] relating to or covered with pines	pink pony	1
THe perfect spot. [SEP] not found	spot	1
Food-awesome. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	Food	1
Service- friendly and attentive. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
Ambiance- relaxed and stylish. [SEP] the character and atmosphere of a place	Ambiance	1
Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
the food is decent. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	0
i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check. [SEP] a man whose job is to serve customers at their tables in a restaurant. a person who waits for a time, event, or opportunity. a small tray; a salver.	waiter	-1
This place has got to be the best japanese restaurant in the new york area. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
Food is great. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	Food	1
Service is top notch. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose. [SEP] a marine echinoderm having a spherical or flattened shell covered in mobile spines, with a mouth on the underside and calcareous jaws.	sea urchin	1
The sushi seemed pretty fresh and was adequately proportioned. [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	1
The rice to fish ration was also good--they didn't try to overpack the rice. [SEP] a swamp grass which is widely cultivated as a source of food, especially in Asia. [SEP] expressing motion in the direction of (a particular location) approaching or reaching (a particular condition) identifying the person or thing affected by or receiving something identifying a particular relationship between one person and another indicating that two things are attached or linked concerning or likely to concern (something) used to introduce the second element in a comparison placed before a debit entry in accounting. [SEP] a limbless cold-blooded vertebrate animal with gills and fins living	rice to fish ration	1
We took advanatage of the half price sushi deal on saturday so it was well worth it. [SEP] either of two equal or corresponding parts into which something is or can be divided [SEP] the amount of money expected, required, or given in payment for something an unwelcome experience or action undergone or done as a condition of achieving an objective [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood. [SEP] distribute (cards) in an orderly rotation to players for a game or round take part in commercial trading of a particular commodity take measures concerning (someone or something), especially	half price sushi deal	1
In the evening, this place attracted a well dressed, with it, NY crowd. [SEP] a large number of people gathered together in a disorganized or unruly way	crowd	1
The food was well prepared and the service impecable. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality). [SEP] any of a good deal of series of motor-racing or motorcycling contests forming part of a world championship series, held in various countries under international rules. [SEP] an idea or desire that dominates the mind; an obsession. [SEP] a list of dishes available in a restaurant	Prix Fixe menu	1
$6 and there is much tasty food, all of it fresh and continually refilled. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
I am not a vegetarian but, almost all the dishes were great. [SEP] a good deal of shallow, flat-bottomed container for cooking or serving food a shallow, concave receptacle, especially one intended to hold a particular substance a sexually attractive person information which is not generally known or available concavity of a spoked wheel resulting from a difference in spoke tension on each side and consequent sideways displacement of the rim in relation to the hub.	dishes	1
The food here is rather good, but only if you like to wait for it. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing. [SEP] a process by which molecules of a solvent tend to pass through a semipermeable membrane from a less concentrated solution into a more concentrated one. the process of gradual or unconscious assimilation of ideas, knowledge, etc.	somosas	1
The service varys from day to day- sometimes they're very nice, and sometimes not. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport in the least. communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	-1
The kitchen however, is almost always slow. [SEP] a room or area where food is prepared and cooked. the percussion section of an orchestra. (of a language) in an uneducated or domestic form	kitchen	-1
Also, specify if you like your food spicy- its rather bland if you don't. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	-1
The ambience is pretty and nice for conversation, so a casual lunch here would probably be best. [SEP] the character and atmosphere of a place	ambience	1
If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer. [SEP] the ability to see something or to be seen from a great deal of particular place a sight or prospect, typically of attractive natural scenery, that can be taken in by the eye from a particular place a particular way of considering or regarding something; an attitude or opinion	view	1
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
The lava cake dessert was incredible and I recommend it. [SEP] hot molten or semi-fluid rock erupted from a volcano or fissure, or solid rock resulting from cooling of this [SEP] an item of soft sweet food made from a mixture of flour, fat, eggs, sugar, and other ingredients, baked and sometimes iced or decorated an item of savoury food formed into a flat round shape, and typically baked or fried [SEP] the sweet course eaten at the end of a meal	lava cake dessert	1
Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro. [SEP] (1873–1954), French novelist; born Sidonie Gabrielle Claudine. Notable novels Chéri (1920) and La Fin de Chéri (1926).	Cosette	1
This tiny restaurant is as cozy as it gets, with that certain Parisian flair. [SEP] a place where people pay to sit and eat meals that are cooked and served on the premises	restaurant	1
The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
However, go for the ambience, and consider the food just a companion for a trip across the world! [SEP] the character and atmosphere of a place	ambience	1
The pizza was delivered cold and the cheese wasn't even fully melted! [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	-1
The pizza is overpriced and soggy. [SEP] a dish of Italian origin in the least. consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	-1
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right. [SEP] any of the foods or substances that are combined to make a particular dish	ingredients	1
I think I've had some the best meals of my life at minnow. [SEP] meals delivered to old people or invalids who cannot cook for themselves.	meals	1
The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises. [SEP] shellfish and sea fish, served as food	seafood	1
The combination of super-fresh ingredients in the dishes are unusual but really delicious. [SEP] any of the foods or substances that are combined to make a particular dish	ingredients	1
Best Pastrami I ever had and great portion without being ridiculous. [SEP] highly seasoned smoked beef, typically served in thin slices.	Pastrami	1
My wife had the fried shrimp which are huge and loved it. [SEP] a small free-swimming crustacean with an elongated body, typically marine and frequently of commercial importance as food. a small, physically weak person	fried shrimp	1
As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place. [SEP] a great deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
This place is the most Japanese it can ever get. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese. [SEP] clinical measurements, specifically pulse rate, temperature, respiration rate, and blood pressure, that indicate the state of a patient's essential body functions	signs	1
This place is worth an one-hour drive. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere. [SEP] a city in northern Spain; population 135,119 (2008). It is the capital of the province and former kingdom of León, now part of Castilla-León region. an industrial city in central Mexico; population 1,137,465 (2005). a city in western Nicaragua, the second largest city in the country; population 174,051 (2006).	Leon	1
My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story. [SEP] not found	staff	1
Decent wine at reasonable prices. [SEP] an alcoholic drink made from fermented grape juice	wine	0
Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori. [SEP] a Roman Catholic cleric's skullcap: black for a priest, purple for a bishop, red for a cardinal, and white for the Pope. [SEP] denoting a sauce made from tomatoes, typically served with pasta	Zucchero Pomodori	1
This is by far my favorite place in the neighborhood. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
The service is excellent, the decor is great, and the food is delicious and comes in large portions. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a great deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
I'm partial to the Gnocchi. [SEP] (in Italian cooking) small dumplings made from potato, semolina, or flour, usually served with a sauce.	Gnocchi	1
This place is incredibly tiny. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	-1
The hostess is rude to the point of being offensive. [SEP] a woman who receives or entertains guests	hostess	-1
The food was bland oily. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	-1
We have been to this place many times, and always have great food, wine, and service. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
We were worried we would have trouble getting in, but somehow managed to have a short wait. [SEP] stay where one is or delay action until a particular time or event used to indicate that one is eagerly impatient to do something or for something to happen	wait	1
When we sat, we got great and fast service. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
The people that work there are always so friendly you forget you are in New York sometimes. [SEP] human beings in general or considered collectively the members of a particular nation, community, or ethnic group the supporters or employees of a person in a position of power or authority	people	1
Make sure you try this place as often as you can. [SEP] a great deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
This is a fun restaurant to go to. [SEP] a place where people pay to sit and eat meals that are cooked and served on the premises	restaurant	1
The pizza is yummy and I like the atmoshpere. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	1
But the pizza is way to expensive. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	-1
A large is $20, and toppings are about $3 each. [SEP] a layer of food poured or spread over a base of a different type of food to add flavour	toppings	-1
I went there for lunch and it was not as good as I expected from the reviews I read. [SEP] a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal	lunch	-1
Sauce was watery and the food didn't have much flavor. [SEP] a liquid or semi-liquid substance served with food to add moistness and flavour alcoholic drink impertinence; cheek	Sauce	-1
The waitress was very patient with us and the food is phenomenal! [SEP] a woman whose job is to serve customers at their tables in a restaurant.	waitress	1
Service was prompt, friendly and great. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
Great pizza and fantastic service. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	1
There was a small wait, but shorter than I expected. [SEP] stay where one is or delay action until a particular time or event used to indicate that one is eagerly impatient to do something or for something to happen	wait	1
Located at the end of a magnificent block. [SEP] a large solid piece of hard material, especially rock, stone, or wood, typically with flat surfaces on each side a large single building subdivided into separate rooms, flats, or offices a large quantity or allocation of things regarded as a unit an obstacle to the normal progress or functioning of something a flat area of something, especially a solid area of colour a pulley or system of pulleys mounted in a case	block	1
This is the best sushi in new york city - hands down. [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	1
The place is small and cramped but the food is fantastic. [SEP] a good deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
Get the tuna of gari. [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish. [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and the thing being specified which belongs to su	tuna of gari	1
Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too . [SEP] a celestial body moving in an elliptical orbit round a star. [SEP] a kingdom in SE Asia, on the Gulf of Thailand; population 68,000,000 (estimated 2015); capital, Bangkok; language, Thai (official).	Planet Thailand	1
With the great variety on the menu , I eat here often and never get bored . [SEP] a list of dishes available in a restaurant	menu	1
The atmosphere isn't the greatest , but I suppose that's how they keep the prices down . [SEP] the envelope of gases surrounding the earth or another planet the pervading tone or mood of a place, situation, or creative work	atmosphere	0
It's all about the food !! [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
first it took us a long time to find the place. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	-1
but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section. [SEP] a list of dishes available in a restaurant	menu	-1
those rolls were big, but not good and sashimi wasn't fresh. [SEP] a luxury car produced by the British Rolls-Royce company. a product that is the most luxurious or highly specified of its kind	rolls	0
Try the crunchy tuna, it is to die for. [SEP] making a sharp noise when bitten or crushed politically liberal and environmentally aware [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish.	crunchy tuna	1
First went here to enjoy their garden terrace. [SEP] a piece of ground adjoining a house, in which grass, flowers, and shrubs may be grown a large public hall [SEP] a level paved area next to a building; a patio each of a series of flat areas made on a slope, used for cultivation. a row of houses built in one block in a uniform style	garden terrace	1
The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The Steak Tartare is a great bet, they fix it for you at the table. [SEP] a dish consisting of raw minced steak mixed with raw egg, onion, and seasonings and shaped into small cakes or patties.	Steak Tartare	1
Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm. [SEP] a place where people pay to sit and eat meals that are cooked and served on the premises	restaurant	1
Great wine selection, Gigondas is worth the price, and the house champagne is a great value. [SEP] natural selection in which an apparently disadvantageous characteristic (especially altruistic behaviour) increases in the population due to increased survival of individuals genetically related to those possessing the characteristic.	wine selection	1
It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area. [SEP] not found	vibe	1
Have recommended the place to friends, always gets good response. [SEP] a great deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
I take all my NYC guests to VT's. [SEP] Vermont.	VT's	1
Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food! [SEP] a district or community within a town or city the set of points whose distance from a given point is less than (or less than or equal to) some value.	neighborhood	1
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service. [SEP] not found	setting	1
I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers. [SEP] a member of a people of Mizoram in north-eastern India. the Tibeto-Burman language of the Mizo.	Mizu	1
Moules were excellent, lobster ravioli was VERY salty! [SEP] mussels served in their shells and cooked in a wine and onion sauce.	Moules	1
Took my mom for Mother's Day, and the maitre d' was pretty rude. [SEP] the Buddha who will appear in the future.	maitre d'	-1
Tiny dessert was $8.00...just plain overpriced for what it is. [SEP] the sweet course eaten at the end of a meal	dessert	-1
The drinks are always welll made and wine selection is fairly priced. [SEP] drink different kinds of alcohol in close succession	drinks	1
"Try their chef's specials-- they are to die for. [SEP] A kind of tall white hat worn by chefs; = ""toque"". [SEP] better, greater, or otherwise different from what is usual belonging specifically to a good deal of particular person or place denoting a group consisting of matrices of unit determinant."	chef's specials	1
Service is not exactly five star, but thats not really a big deal. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	0
Downstairs lounge is always a good attraction [SEP] down a flight of stairs [SEP] lie, sit, or stand in a relaxed or lazy way	Downstairs lounge	1
Raga's is a romantic, cozy restaurant. [SEP] (in Indian classical music) each of the six basic musical modes which express different moods in certain characteristic progressions, with more emphasis placed on some notes than others.	Raga's	1
The exotic food is beautifully presented and is a delight in delicious combinations. [SEP] originating in or characteristic of a good deal of distant foreign country [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	exotic food	1
The staff is incredibly helpful and attentive. [SEP] not found	staff	1
The bar is very well stocked with interesting beers and well priced wines. [SEP] a long rigid piece of wood, metal, or similar material, typically used as an obstruction, fastening, or weapon a counter in a pub, restaurant, or cafe across which drinks or refreshments are served a barrier or restriction to an action or advance any of the short sections or measures, typically of equal time value, into which a piece of music is divided, shown on a score by vertical lines across the stave a partition in a court room, now usually notional, beyond which most people may not pass and at which an accused person stands the profession of barrister	bar	1
When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong. [SEP] a city in northern Spain; population 135,119 (2008). It is the capital of the province and former kingdom of León, now part of Castilla-León region. an industrial city in central Mexico; population 1,137,465 (2005). a city in western Nicaragua, the second largest city in the country; population 174,051 (2006).	Leon	-1
The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no... [SEP] a woman whose job is to serve customers at their tables in a restaurant.	waitress	-1
Rude service, medicore food...there are tons of restaurants in NY...stay away from this one [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	0
I had a grat time at Jekyll and Hyde! [SEP] used in reference to a person or thing that alternately displays two different sides to their character or nature	Jekyll and Hyde	1
I loved everythig about it-especially the shows and actors. [SEP] allow or cause (something) to be visible allow (a quality or emotion) to be perceived; display demonstrate or prove finish third or in the first three in a race	shows	1
Our server was very helpful and friendly. [SEP] a person or thing that serves. a computer or computer program which manages access to a centralized resource or service in a network	server	1
The food was good too. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The tuna and wasabe potatoes are excellent. [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish.	tuna	1
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful. [SEP] done, situated, or used out of doors [SEP] the envelope of gases surrounding the earth or another planet the pervading tone or mood of a good deal of place, situation, or creative work	outdoor atmosphere	1
Service was prompt and courteous. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a great deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	1
Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu. [SEP] a small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite [SEP] the action or fact of carefully choosing someone or something as being the best or most suitable a process in which environmental or genetic influences determine which types of organism thrive better than others in the slightest. regarded as a factor in evolution the action of choosing and acquiring plots of land for small farming on terms favourable to the buyer	appetizer selection	-1
Wait staff is blantently unappreciative of your business but its the best pie on the UWS! [SEP] waiters and waitresses collectively	Wait staff	1
By far the best salad I have had in a fast food restaurant. [SEP] a cold dish of various mixtures of raw or cooked vegetables, usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients	salad	1
fine dining restaurant quality. [SEP] the activity of eating a meal	dining	1
On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT. [SEP] a place where people pay to sit and eat meals that are cooked and served on the premises	restaurant	1
